Epoch,Training Loss,Validation Loss,WER,CER
1,1.8351672819859006,1.394653864147127,0.9826277106238231,0.41539845669400327
2,1.063926396360669,1.3540880181068597,0.9681103079633117,0.38014464168310325
3,0.928385022622316,0.8936581579289695,0.9339124096458725,0.3058583341984152
4,0.8468001300858299,0.8478133971838988,0.910162181862358,0.2832347140039448
5,0.7989441223301006,0.8319678549156633,0.9152037903176821,0.28135229592719474
